paper_id,record_id,title,authors_as_listed,source_url,source_version,source_version_url,source_license,source_license_url,license_evidence_url,permits_adaptation,permits_commercial_reuse,license_decision,license_evidence,license_checked_at,translation_status,translation_license,machine_model,human_reviewers,frontiers,topics,notes
arXiv:2208.10466,arxiv:2208.10466,The Carbon Footprint of Proposed e+e- Higgs Factories,"P. Janot, A. Blondel.",https://arxiv.org/abs/2208.10466,v4,https://arxiv.org/abs/2208.10466v4,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:50:59+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09186,arxiv:2203.09186,The CLIC Project,O. Brunner et al.,https://arxiv.org/abs/2203.09186,v2,https://arxiv.org/abs/2203.09186v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:00+00:00,not-started,,,,AF | EF,AF: General - centered on this frontier | EF: General - centered on this frontier,Manual source-license review is required before publishing a full translation.
arXiv:2204.04575,arxiv:2204.04575,The COHERENT Experimental Program,D. Akimov et al.,https://arxiv.org/abs/2204.04575,v1,https://arxiv.org/abs/2204.04575v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:52:13+00:00,not-started,,,,CF | IF | NF,CF: Dark Matter: Particle-like | IF: Noble Element-Based Detectors | NF: Neutrino Interaction Cross Sections,Manual source-license review is required before publishing a full translation.
arXiv:2203.03710,arxiv:2203.03710,The Composite Higgs Signal at the Next Big Collider,K. Lane.,https://arxiv.org/abs/2203.03710,v1,https://arxiv.org/abs/2203.03710v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:50:58+00:00,not-started,,,,EF,EF: Beyond the Standard Model - More General Explorations,Manual source-license review is required before publishing a full translation.
arXiv:2203.08121,arxiv:2203.08121,The Cosmological Bootstrap,D. Baumann et al.,https://arxiv.org/abs/2203.08121,v1,https://arxiv.org/abs/2203.08121v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:01+00:00,not-started,,,,CF | TF,CF: Dark Energy and Cosmic Acceleration: Cosmic Dawn and Before | TF: Astro-Particle Physics and Cosmology,Manual source-license review is required before publishing a full translation.
arXiv:2202.08292,arxiv:2202.08292,The Deepest Problem: Some Perspectives on Quantum Gravity,S. B. Giddings.,https://arxiv.org/abs/2202.08292,v2,https://arxiv.org/abs/2202.08292v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:00+00:00,not-started,,,,TF,"TF: String Theory, Quantum Gravity, and Black Holes",Manual source-license review is required before publishing a full translation.
arXiv:2209.07412,arxiv:2209.07412,The Dense Matter Equation of State and QCD Phase Transitions,S. Bogdanov et al.,https://arxiv.org/abs/2209.07412,v1,https://arxiv.org/abs/2209.07412v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:06+00:00,not-started,,,,CF,CF: Cosmic Probes of Fundamental Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2204.06547,arxiv:2204.06547,The Double Copy and its Applications,T. Adamo et al.,https://arxiv.org/abs/2204.06547,v1,https://arxiv.org/abs/2204.06547v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:00+00:00,not-started,,,,TF,TF: Scattering Amplitudes,Manual source-license review is required before publishing a full translation.
arXiv:2111.02442,arxiv:2111.02442,The Effective Vector Boson Approximation in High-Energy Muon Collisions,R. Ruiz et al.,https://arxiv.org/abs/2111.02442,v2,https://arxiv.org/abs/2111.02442v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:08+00:00,not-started,,,,AF | CompF | EF | TF,AF: Multi-TeV Colliders | CompF: Theoretical Calculations and Simulations | EF: Electroweak Precision Physics and Constraining New Physics | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08803,arxiv:2203.08803,The European Spallation Source Neutrino Super Beam,A. Alekou et al.,https://arxiv.org/abs/2203.08803,v1,https://arxiv.org/abs/2203.08803v1,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:05+00:00,not-started,,,,AF | CF | NF | RPF | UF,AF: Accelerators for Neutrinos | CF: General - cross-listed: | NF: General - centered on this frontier | RPF: General - centered on this frontier | UF: General - centered on this frontier:,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.05090,arxiv:2203.05090,The Forward Physics Facility at the High-Luminosity LHC,J. L. Feng et al.,https://arxiv.org/abs/2203.05090,v1,https://arxiv.org/abs/2203.05090v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:03+00:00,not-started,,,,AF | CF | EF | IF | NF | RPF | TF,AF: General - centered on this frontier | CF: General - centered on this frontier: | EF: General - centered on this frontier | IF: General - centered on this frontier | NF: General - centered on this frontier | RPF: General - centered on this frontier | TF: General - cross-listed,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2109.10905,arxiv:2109.10905,"The Forward Physics Facility: Sites, Experiments, and Physics Potential",L. A. Anchordoqui et al.,https://arxiv.org/abs/2109.10905,v2,https://arxiv.org/abs/2109.10905v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:03+00:00,not-started,,,,CF | EF | NF | RPF | TF,CF: General - centered on this frontier: | EF: General - centered on this frontier | NF: General - centered on this frontier | RPF: General - centered on this frontier | TF: General - cross-listed,Manual source-license review is required before publishing a full translation.
arXiv:2203.06520,arxiv:2203.06520,The Future Circular Collider: a Summary for the US 2021 Snowmass Process,G. Bernardi et al.,https://arxiv.org/abs/2203.06520,v3,https://arxiv.org/abs/2203.06520v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:03+00:00,not-started,,,,AF | EF | IF | NF | RPF | TF,AF: General - centered on this frontier | EF: General - centered on this frontier | IF: General - cross-listed | NF: General - cross-listed | RPF: General - cross-listed | TF: General - cross-listed,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07360,arxiv:2203.07360,The Future of Gamma-Ray Experiments in the MeV-EeV Range,K. Engel et al.,https://arxiv.org/abs/2203.07360,v1,https://arxiv.org/abs/2203.07360v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:09+00:00,not-started,,,,CF,CF: Cosmic Probes of Fundamental Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08324,arxiv:2203.08324,The Heavy Photon Search Experiment,N. Baltzell et al.,https://arxiv.org/abs/2203.08324,v1,https://arxiv.org/abs/2203.08324v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:06+00:00,not-started,,,,RPF,RPF: Dark Sector Studies at High Intensities,Manual source-license review is required before publishing a full translation.
arXiv:2203.07622,arxiv:2203.07622,The International Linear Collider,A. Aryshev et al.,https://arxiv.org/abs/2203.07622,v3,https://arxiv.org/abs/2203.07622v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:07+00:00,not-started,,,,AF | CEF | CF | EF | IF | NF | RPF | TF,AF: Accelerators for Electroweak and Higgs | CEF: Environmental and Societal Impacts | CF: Dark Matter: Particle-like | EF: General - centered on this frontier | IF: General - centered on this frontier | NF: Neutrinos Beyond the Standard Model | RPF: Dark Sector Studies at High Intensities | TF: General - cross-listed,Manual source-license review is required before publishing a full translation.
arXiv:2203.10198,arxiv:2203.10198,The Ion Fluorescence Chamber (IFC): A New Concept for Directional Dark Matter and Topologically Imaging Neutrinoless Double Beta Decay Searches,B. J. P. Jones et al.,https://arxiv.org/abs/2203.10198,v1,https://arxiv.org/abs/2203.10198v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:08+00:00,not-started,,,,IF | NF,IF: Noble Element-Based Detectors | NF: Neutrino Properties,Manual source-license review is required before publishing a full translation.
arXiv:2203.06894,arxiv:2203.06894,The Landscape of Cosmic-Ray and High-Energy Photon Probes of Particle Dark Matter,T. Aramaki et al.,https://arxiv.org/abs/2203.06894,v2,https://arxiv.org/abs/2203.06894v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:08+00:00,not-started,,,,CF,CF: Dark Matter: Particle-like,Manual source-license review is required before publishing a full translation.
arXiv:2203.08297,arxiv:2203.08297,The Landscape of Low-Threshold Dark Matter Direct Detection in the Next Decade,R. Essig et al.,https://arxiv.org/abs/2203.08297,v2,https://arxiv.org/abs/2203.08297v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:09+00:00,not-started,,,,CF,CF: Dark Matter: Particle-like,Manual source-license review is required before publishing a full translation.
arXiv:2101.08320,arxiv:2101.08320,The LHC Olympics 2020: A Community Challenge for Anomaly Detection in High Energy Physics,G. Kasieczka et al.,https://arxiv.org/abs/2101.08320,v1,https://arxiv.org/abs/2101.08320v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:11+00:00,not-started,,,,CompF | EF | TF,CompF: Machine Learning | EF: Beyond the Standard Model - More General Explorations | TF: Collider Phenomenology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2209.04322,arxiv:2209.04322,The MegaMapper: A Stage-5 Spectroscopic Instrument Concept for the Study of Inflation and Dark Energy,D. J. Schlegel et al.,https://arxiv.org/abs/2209.04322,v1,https://arxiv.org/abs/2209.04322v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:11+00:00,not-started,,,,CF,CF: Dark Energy and Cosmic Acceleration: The Modern Universe,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2204.00001,arxiv:2204.00001,The Mu3e Experiment,G. Hesketh et al.,https://arxiv.org/abs/2204.00001,v2,https://arxiv.org/abs/2204.00001v2,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:51:09+00:00,not-started,,,,RPF,RPF: Charged Lepton Flavor Violation,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09336,arxiv:2203.09336,The Necessity of International Particle Physics Opportunities for American Education,E. Arce-Lareta et al.,https://arxiv.org/abs/2203.09336,v3,https://arxiv.org/abs/2203.09336v3,CC0-1.0,https://creativecommons.org/publicdomain/zero/1.0/,https://creativecommons.org/publicdomain/zero/1.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:15+00:00,not-started,,,,AF | CEF,AF: Beam Physics and Accelerator Education | CEF: Physics Education,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07888,arxiv:2203.07888,The Need for Further Development of Magnetrons as RF Sources for HEP,T. Kroc et al.,https://arxiv.org/abs/2203.07888,v1,https://arxiv.org/abs/2203.07888v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:09+00:00,not-started,,,,AF,AF: Accelerator Technology - RF,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08916,arxiv:2203.08916,The Need for Structural Changes to Create Impactful Public Engagement in US Particle Physics,K. A. Assamagan et al.,https://arxiv.org/abs/2203.08916,v1,https://arxiv.org/abs/2203.08916v1,CC-BY-NC-SA-4.0,https://creativecommons.org/licenses/by-nc-sa/4.0/,https://creativecommons.org/licenses/by-nc-sa/4.0/,True,False,eligible-noncommercial-only-after-sharealike-check,arxiv_abs_page,2026-08-09T05:51:10+00:00,not-started,,,,CEF,CEF: Public Education and Outreach,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08117,arxiv:2203.08117,The Numerical Conformal Bootstrap,D. Poland et al.,https://arxiv.org/abs/2203.08117,v2,https://arxiv.org/abs/2203.08117v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:10+00:00,not-started,,,,CompF | TF,CompF: Theoretical Calculations and Simulations | TF: Conformal Field Theory and Formal Quantum Field Theory,Manual source-license review is required before publishing a full translation.
arXiv:2203.06730,arxiv:2203.06730,The Path Forward to N3LO,F. Caola et al.,https://arxiv.org/abs/2203.06730,v1,https://arxiv.org/abs/2203.06730v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:10+00:00,not-started,,,,TF,TF: Theory Techniques for Precision Physics,Manual source-license review is required before publishing a full translation.
arXiv:2203.08094,arxiv:2203.08094,The Physics Case for a Neutrino Factory,A. Bogacz et al.,https://arxiv.org/abs/2203.08094,v1,https://arxiv.org/abs/2203.08094v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:13+00:00,not-started,,,,AF | EF | NF,AF: General - centered on this frontier | EF: General - cross-listed | NF: Artificial Neutrino Sources,Manual source-license review is required before publishing a full translation.
arXiv:2203.07261,arxiv:2203.07261,The Physics Case of a 3 TeV Muon Collider Stage,J. de Blas et al.,https://arxiv.org/abs/2203.07261,v2,https://arxiv.org/abs/2203.07261v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:14+00:00,not-started,,,,EF | TF,EF: General - centered on this frontier | TF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07943,arxiv:2203.07943,The Physics of Light Relics,C. Dvorkin et al.,https://arxiv.org/abs/2203.07943,v1,https://arxiv.org/abs/2203.07943v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:11+00:00,not-started,,,,CF | TF,CF: Dark Energy and Cosmic Acceleration: Cosmic Dawn and Before | TF: Astro-Particle Physics and Cosmology,Manual source-license review is required before publishing a full translation.
arXiv:2205.08553,arxiv:2205.08553,The Physics potential of the CEPC,H. Cheng et al.,https://arxiv.org/abs/2205.08553,v2,https://arxiv.org/abs/2205.08553v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:11+00:00,not-started,,,,AF | EF | TF,AF: General - centered on this frontier | EF: General - centered on this frontier | TF: General - cross-listed,Manual source-license review is required before publishing a full translation.
arXiv:2203.06258,arxiv:2203.06258,The Potential of a TeV-Scale Muon-Ion Collider,D. Acosta et al.,https://arxiv.org/abs/2203.06258,v3,https://arxiv.org/abs/2203.06258v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:14+00:00,not-started,,,,AF | EF,AF: Multi-TeV Colliders | EF: QCD and Strong Interactions - Hadronic Structure and Forward QCD Processes,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08039,arxiv:2203.08039,The Present and Future Status of Heavy Neutral Leptons,A. M. Abdullahi et al.,https://arxiv.org/abs/2203.08039,v1,https://arxiv.org/abs/2203.08039v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:17+00:00,not-started,,,,NF,NF: Neutrinos Beyond the Standard Model,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07349,arxiv:2203.07349,The Project 8 Neutrino Mass Experiment,A. Ashtari Esfahani et al.,https://arxiv.org/abs/2203.07349,v1,https://arxiv.org/abs/2203.07349v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:12+00:00,not-started,,,,NF,NF: Neutrino Properties,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08053,arxiv:2203.08053,The Quest to Define QFT,M. Dedushenko.,https://arxiv.org/abs/2203.08053,v2,https://arxiv.org/abs/2203.08053v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:12+00:00,not-started,,,,TF,TF: Conformal Field Theory and Formal Quantum Field Theory,Manual source-license review is required before publishing a full translation.
arXiv:2203.07651,arxiv:2203.07651,The REDTOP Experiment: Rare η/η′ Decays To Probe New Physics,J. Elam et al. (REDTOP Collaboration),https://arxiv.org/abs/2203.07651,v3,https://arxiv.org/abs/2203.07651v3,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:13+00:00,not-started,,,,RPF,RPF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06476,arxiv:2203.06476,The ReLiC: Recycling Linear e+e− Collider,V. N. Litvinenko et al.,https://arxiv.org/abs/2203.06476,v1,https://arxiv.org/abs/2203.06476v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:13+00:00,not-started,,,,AF | EF,AF: Accelerators for Electroweak and Higgs | EF: Higgs Boson Properties and Couplings,Manual source-license review is required before publishing a full translation.
arXiv:2203.07316,arxiv:2203.07316,The Road Ahead for CODEX-b,G. Aielli et al.,https://arxiv.org/abs/2203.07316,v1,https://arxiv.org/abs/2203.07316v1,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:20+00:00,not-started,,,,EF | RPF,EF: Beyond the Standard Model - More General Explorations | RPF: Dark Sector Studies at High Intensities,Manual source-license review is required before publishing a full translation.
arXiv:2203.08293,arxiv:2203.08293,The Sanford Underground Research Facility,J. Heise.,https://arxiv.org/abs/2203.08293,v3,https://arxiv.org/abs/2203.08293v3,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:15+00:00,not-started,,,,CEF | CF | CompF | IF | NF | RPF | UF,CEF: General - cross-listed | CF: General - cross-listed: | CompF: General - cross-listed: | IF: General - centered on this frontier | NF: General - cross-listed | RPF: General - cross-listed | UF: General - centered on this frontier:,Manual source-license review is required before publishing a full translation.
arXiv:2203.08779,arxiv:2203.08779,The Selena Neutrino Experiment,A. E. Chavarria et al.,https://arxiv.org/abs/2203.08779,v1,https://arxiv.org/abs/2203.08779v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:18+00:00,not-started,,,,NF,NF: Neutrino Properties,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2205.13215,arxiv:2205.13215,The SLAC Linac to ESA (LESA) Beamline for Dark Sector Searches and Test Beams,T. Markiewicz et al.,https://arxiv.org/abs/2205.13215,v2,https://arxiv.org/abs/2205.13215v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:15+00:00,not-started,,,,AF | RPF,AF: Accelerators for Rare Processes and Physics Beyond Colliders | RPF: General - centered on this frontier,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.08271,arxiv:2203.08271,The Strong Coupling Constant: State of the Art and the Decade Ahead,D. d'Enterria et al.,https://arxiv.org/abs/2203.08271,v2,https://arxiv.org/abs/2203.08271v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:16+00:00,not-started,,,,EF,EF: QCD and Strong Interactions - Precision QCD,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.07242,arxiv:2203.07242,The Windchime Project,A. Attanasio et al. (Windchime Collaboration),https://arxiv.org/abs/2203.07242,v1,https://arxiv.org/abs/2203.07242v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:16+00:00,not-started,,,,CF | IF | TF,CF: Dark Matter: Particle-like | IF: Quantum Sensors | TF: Beyond-Standard-Model Model Building,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2202.12839,arxiv:2202.12839,Theia: Summary of physics program,M. Askins et al.,https://arxiv.org/abs/2202.12839,v1,https://arxiv.org/abs/2202.12839v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:16+00:00,not-started,,,,IF | NF | UF,IF: General - cross-listed | NF: General - centered on this frontier | UF: General - cross-listed:,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.06771,arxiv:2203.06771,Theoretical Developments in the SMEFT at Dimension-8 and Beyond,S. Alioli et al.,https://arxiv.org/abs/2203.06771,v2,https://arxiv.org/abs/2203.06771v2,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:17+00:00,not-started,,,,TF,TF: Theory Techniques for Precision Physics,Adaptation is indicated by the source license; preserve attribution and all license conditions.
arXiv:2203.09030,arxiv:2203.09030,"Theoretical Tools for Neutrino Scattering: Interplay between Lattice QCD, EFTs, Nuclear Physics, Phenomenology, and Neutrino Event Generators",L. Alvarez Ruso et al.,https://arxiv.org/abs/2203.09030,v2,https://arxiv.org/abs/2203.09030v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:19+00:00,not-started,,,,CompF | NF | TF,CompF: Theoretical Calculations and Simulations | NF: Neutrino Interaction Cross Sections | TF: Theory of Neutrino Physics,Manual source-license review is required before publishing a full translation.
arXiv:2203.07059,arxiv:2203.07059,Theories and Experiments for Testable Baryogenesis Mechanisms,J. L. Barrow et al.,https://arxiv.org/abs/2203.07059,v2,https://arxiv.org/abs/2203.07059v2,ARXIV-NONEXCLUSIVE-DISTRIB-1.0,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,https://arxiv.org/licenses/nonexclusive-distrib/1.0/,,,hold-manual-license-review,arxiv_abs_page,2026-08-09T05:51:18+00:00,not-started,,,,RPF,RPF: Baryon and Lepton Number Violation,Manual source-license review is required before publishing a full translation.
arXiv:2203.10089,arxiv:2203.10089,Theory Frontier: Theory Meets the Lab,R. Essig et al.,https://arxiv.org/abs/2203.10089,v1,https://arxiv.org/abs/2203.10089v1,CC-BY-4.0,https://creativecommons.org/licenses/by/4.0/,https://creativecommons.org/licenses/by/4.0/,True,True,eligible-after-attribution-check,arxiv_abs_page,2026-08-09T05:51:19+00:00,not-started,,,,CF | EF | RPF | TF,CF: General - cross-listed: | EF: Beyond the Standard Model - More General Explorations | RPF: Dark Sector Studies at High Intensities | TF: Astro-Particle Physics and Cosmology,Adaptation is indicated by the source license; preserve attribution and all license conditions.
